stop_lat,stop_lon,stop_id
33.80106,-84.342659,4562
33.802618,-84.340997,4563
33.803514,-84.339876,4564
33.80795,-84.33527,4565
33.805841,-84.336287,4566
33.790025,-84.338712,4567
33.785451,-84.341015,4568
33.788326,-84.325376,4569
33.79032,-84.320844,4570
33.792989,-84.320927,4571
33.79494,-84.32106,4572
33.796928,-84.322083,4573
33.798279,-84.323472,4574
33.799291,-84.324482,4575
33.800597,-84.326725,4576
33.800758,-84.328737,4577
33.801235,-84.330552,4578
33.803577,-84.333502,4579
33.805027,-84.334949,4580
33.806038,-84.335874,4581
33.809448,-84.33434,4582
33.795126,-84.344606,4583
33.794267,-84.343083,4584
33.792988,-84.340451,4585
33.791457,-84.339015,4586
33.790974,-84.338134,4587
33.789981,-84.334599,4588
33.789184,-84.332957,4589
33.788648,-84.331836,4590
33.787466,-84.328552,4591
33.791979,-84.283468,4592
33.788227,-84.325147,4593
33.788263,-84.323331,4594
33.788764,-84.321004,4595
33.790202,-84.317798,4596
33.791261,-84.316185,4597
33.792075,-84.31203,4598
33.79208,-84.314682,4599
33.79121,-84.31646,4600
33.789802,-84.318622,4601
33.78834,-84.32359,4602
33.787475,-84.328802,4603
33.788648,-84.331738,4604
33.78915,-84.33258,4605
33.78998,-84.33422,4606
33.79094,-84.3377,4607
33.791395,-84.338884,4608
33.79414,-84.34264,4609
33.79526,-84.34474,4610
33.787581,-84.339686,4611
33.78538,-84.340982,4612
33.803308,-84.340299,4613
33.801687,-84.342324,4614
33.799915,-84.344096,4615
33.799057,-84.346664,4616
33.810379,-84.334819,4617
33.80585,-84.335841,4618
33.803434,-84.333578,4619
33.801402,-84.331337,4620
33.800634,-84.328764,4621
33.800597,-84.326975,4622
33.799773,-84.32555,4623
33.798565,-84.323799,4624
33.794662,-84.321199,4625
33.793403,-84.32109,4626
33.790637,-84.321059,4627
33.792048,-84.314282,4628
33.785504,-84.291787,4629
33.786593,-84.290171,4630
33.788057,-84.27924,4631
33.788307,-84.288651,4632
33.789127,-84.287773,4633
33.79012,-84.28664,4634
33.791019,-84.285912,4635
33.79247,-84.28145,4636
33.792962,-84.28002,4637
33.797115,-84.279093,4638
33.798619,-84.27993,4639
33.80011,-84.28046,4640
33.801635,-84.279493,4641
33.810021,-84.277388,4642
33.811775,-84.278366,4643
33.786907,-84.306618,4644
33.788837,-84.307114,4645
33.790347,-84.306462,4646
33.791972,-84.305947,4647
33.793532,-84.30564,4648
33.795195,-84.305702,4649
33.798326,-84.307055,4650
33.804958,-84.31077,4651
33.806687,-84.310513,4652
33.80977,-84.30921,4653
33.813194,-84.307741,4654
33.812652,-84.306885,4655
33.812623,-84.300734,4656
33.812587,-84.299494,4657
33.812569,-84.297568,4658
33.810742,-84.292064,4659
33.810213,-84.289496,4660
33.810991,-84.287157,4661
33.811814,-84.285405,4662
33.812537,-84.281271,4663
33.812699,-84.282043,4664
33.811921,-84.285351,4665
33.810875,-84.287549,4666
33.81039,-84.289261,4667
33.810634,-84.291672,4668
33.812658,-84.297187,4669
33.812686,-84.300516,4670
33.812862,-84.306929,4671
33.791332,-84.31029,4672
33.790268,-84.30679,4673
33.790284,-84.304417,4674
33.790641,-84.301981,4675
33.790704,-84.302122,4676
33.79097,-84.30139,4677
33.791161,-84.299706,4678
33.792457,-84.296781,4679
33.79268,-84.29674,4680
33.79364,-84.294075,4681
33.793513,-84.293996,4682
33.793691,-84.29094,4683
33.793506,-84.290441,4684
33.793225,-84.289167,4685
33.792812,-84.288342,4686
33.792248,-84.28597,4687
33.790405,-84.304222,4688
33.790436,-84.30681,4689
33.791377,-84.310192,4690
33.79206,-84.31178,4691
33.786535,-84.279414,4692
33.788791,-84.279446,4693
33.788934,-84.27937,4694
33.78983,-84.27982,4695
33.78999,-84.279989,4696
33.79246,-84.28112,4697
33.791656,-84.280771,4698
33.790521,-84.285329,4699
33.790464,-84.285429,4700
33.793756,-84.27817,4701
33.790478,-84.286774,4702
33.789568,-84.287683,4703
33.7883,-84.289352,4704
33.786745,-84.290127,4705
33.785806,-84.29165,4706
33.78651,-84.305992,4707
33.788453,-84.306807,4708
33.789457,-84.306586,4709
33.791398,-84.305945,4710
33.79253,-84.30559,4711
33.794874,-84.305411,4712
33.797167,-84.305742,4713
33.798608,-84.307123,4714
33.805232,-84.310462,4715
33.807595,-84.310015,4716
33.809577,-84.309092,4717
33.810856,-84.308552,4718
33.812435,-84.307831,4719
33.796124,-84.278786,4720
33.79099,-84.299783,4721
33.801409,-84.309463,4722
33.79623,-84.27808,4723
33.7929,-84.2807,4724
33.792033,-84.285253,4725
33.78501,-84.29305,4726
33.811175,-84.308672,4727
33.802142,-84.310897,4728
33.801213,-84.309559,4729
33.803493,-84.310773,4730
33.806257,-84.310386,4731
33.811219,-84.276136,4732
33.810897,-84.275603,4733
33.811238,-84.276843,4734
33.807681,-84.268436,4735
33.80512,-84.267764,4736
33.804404,-84.267492,4737
33.802363,-84.266852,4738
33.800761,-84.266342,4739
33.798451,-84.265593,4740
33.796857,-84.263821,4741
33.795434,-84.263148,4742
33.785229,-84.268987,4743
33.785742,-84.265918,4744
33.790941,-84.264772,4745
33.79588,-84.26323,4746
33.79709,-84.263821,4747
33.797842,-84.265006,4748
33.80058,-84.26611,4749
33.802151,-84.266594,4750
33.804297,-84.267318,4751
33.805147,-84.267633,4752
33.807645,-84.268328,4753
33.81057,-84.273753,4754
33.793748,-84.263997,4755
33.790834,-84.264881,4756
33.786967,-84.264808,4757
33.785342,-84.269297,4758
33.811474,-84.271667,4759
33.814125,-84.269683,4760
33.81287,-84.271233,4761
33.811946,-84.272006,4762
33.792441,-84.276344,4763
33.791833,-84.276029,4764
33.788248,-84.276301,4765
33.788379,-84.276726,4766
33.786436,-84.27663,4767
33.785326,-84.276446,4768
33.793675,-84.271818,4769
33.793437,-84.264532,4770
33.791949,-84.258278,4771
33.789762,-84.252755,4772
33.78882,-84.249971,4773
33.787235,-84.247505,4774
33.786499,-84.245515,4775
33.808488,-84.242435,4776
33.813152,-84.242952,4777
33.812418,-84.242572,4778
33.808649,-84.242479,4779
33.785746,-84.243188,4780
33.786723,-84.245775,4781
33.78764,-84.247358,4782
33.789864,-84.252419,4783
33.791259,-84.256288,4784
33.792119,-84.258311,4785
33.793611,-84.262917,4786
33.793808,-84.269379,4787
33.793737,-84.271612,4788
33.793922,-84.276115,4789
33.785267,-84.26325,4790
33.785437,-84.263192,4791
33.785363,-84.260491,4792
33.785353,-84.258392,4793
33.786497,-84.256282,4794
33.78672,-84.25519,4795
33.786568,-84.254911,4796
33.78714,-84.25416,4797
33.78944,-84.25263,4798
33.7939,-84.276495,4799
33.793802,-84.276615,4800
33.794941,-84.262942,4801
33.796185,-84.261635,4802
33.797855,-84.25946,4803
33.799387,-84.257684,4804
33.801181,-84.255259,4805
33.802319,-84.253166,4806
33.802738,-84.251877,4807
33.803452,-84.248131,4808
33.803772,-84.246407,4809
33.805115,-84.243178,4810
33.807258,-84.241349,4811
33.80532,-84.24308,4812
33.80397,-84.246445,4813
33.803638,-84.248131,4814
33.802972,-84.251546,4815
33.802418,-84.253472,4816
33.801395,-84.255363,4817
33.800219,-84.256835,4818
33.797517,-84.260231,4819
33.796215,-84.261993,4820
33.795366,-84.262882,4821
33.791304,-84.256604,4822
33.793629,-84.269578,4823
33.793518,-84.262736,4824
33.793601,-84.267783,4825
33.793757,-84.275451,4826
33.793689,-84.26477,4827
33.793751,-84.267647,4828
33.794455,-84.276614,4829
33.810243,-84.27348,4830
33.79017,-84.276414,4831
33.790114,-84.276171,4832
33.785608,-84.238729,4834
33.788344,-84.235485,4835
33.790079,-84.236037,4836
33.791388,-84.235729,4837
33.793823,-84.236098,4838
33.796159,-84.236357,4839
33.802041,-84.238385,4840
33.803796,-84.238818,4841
33.80513,-84.239273,4842
33.806384,-84.241001,4843
33.810215,-84.241541,4844
33.81034,-84.24165,4845
33.806725,-84.241904,4846
33.806178,-84.24086,4847
33.803948,-84.239013,4848
33.802247,-84.238569,4849
33.798018,-84.237047,4850
33.795837,-84.236466,4851
33.793877,-84.236251,4852
33.791576,-84.235884,4853
33.790251,-84.236114,4854
33.786868,-84.236041,4855
33.78654,-84.236119,4856
33.785697,-84.237946,4857
33.785858,-84.241158,4858
33.800919,-84.213448,4859
33.799866,-84.217262,4860
33.799202,-84.220444,4861
33.797243,-84.224025,4862
33.79528,-84.226341,4863
33.790436,-84.230827,4864
33.788646,-84.2322,4865
33.786204,-84.234411,4866
33.785122,-84.234782,4867
33.788056,-84.232299,4868
33.794595,-84.226177,4869
33.797287,-84.223366,4870
33.799478,-84.217729,4871
33.800622,-84.211725,4872
33.785816,-84.226013,4873
33.786015,-84.222393,4874
33.78696,-84.20869,4875
33.7873,-84.212456,4876
33.786915,-84.217674,4877
33.786205,-84.222298,4878
33.78635,-84.23532,4879
33.785258,-84.236826,4880
33.809033,-84.240215,4881
33.810598,-84.239093,4882
33.812351,-84.237862,4883
33.810589,-84.239441,4884
33.806995,-84.241704,4885
33.789978,-84.230502,4886
33.799731,-84.237571,4887
33.788094,-84.235463,4888
33.78699,-84.212234,4889
33.791397,-84.229589,4890
33.786673,-84.231539,4891
33.785556,-84.240708,4892
33.797735,-84.236785,4893
33.800456,-84.238006,4894
33.787024,-84.210124,4895
33.784614,-84.237479,4896
33.785854,-84.244123,4897
33.786873,-84.230408,4898
33.79017,-84.18091,4899
33.810994,-84.193824,4900
33.809034,-84.193784,4901
33.807412,-84.193772,4902
33.805264,-84.193779,4903
33.800491,-84.196982,4904
33.80068,-84.201355,4905
33.801198,-84.206687,4906
33.787063,-84.196192,4907
33.790169,-84.175529,4908
33.790646,-84.173622,4909
33.790486,-84.17688,4910
33.790257,-84.179359,4911
33.789903,-84.183233,4912
33.788495,-84.188021,4913
33.78777,-84.19209,4914
33.78688,-84.19889,4915
33.786424,-84.20088,4916
33.78637,-84.20341,4917
33.7864,-84.20621,4918
33.812671,-84.174249,4919
33.805402,-84.187926,4920
33.806883,-84.183931,4921
33.806778,-84.181648,4922
33.806448,-84.178451,4923
33.806924,-84.180548,4924
33.807035,-84.183257,4925
33.806207,-84.187109,4926
33.800484,-84.201997,4927
33.803869,-84.193553,4928
33.807485,-84.193558,4929
33.812131,-84.193539,4930
33.814911,-84.193487,4931
33.82236,-84.1946,4932
33.789747,-84.181506,4933
33.789955,-84.179867,4934
33.788245,-84.18811,4935
33.787417,-84.192362,4936
33.78623,-84.20303,4937
33.786334,-84.206513,4938
33.786599,-84.218066,4939
33.806518,-84.178068,4940
33.790335,-84.177577,4941
33.806713,-84.18035,4942
33.80778,-84.172491,4943
33.812789,-84.173893,4944
33.78911,-84.185736,4945
33.808091,-84.172152,4946
33.790175,-84.171443,4947
33.78696,-84.16603,4948
33.788586,-84.168063,4949
33.790421,-84.17186,4950
33.808218,-84.170668,4951
33.811907,-84.171911,4952
33.787622,-84.166279,4953
33.788972,-84.1689,4954
33.788675,-84.186639,4955
33.78942,-84.183557,4956
33.755475,-84.487582,4957
33.779573,-84.494621,4958
33.755699,-84.489656,4959
33.755711,-84.491028,4960
33.756092,-84.493157,4961
33.756271,-84.496017,4962
33.756409,-84.49794,4963
33.75571,-84.488199,4964
33.755937,-84.4895,4965
33.758078,-84.503055,4966
33.756084,-84.490514,4967
33.75628,-84.492809,4968
33.756555,-84.495661,4969
33.756735,-84.497343,4970
33.756854,-84.49926,4971
33.784335,-84.488214,4972
33.78277,-84.486809,4973
33.782761,-84.486896,4974
33.759581,-84.514485,4977
33.760204,-84.513428,4978
33.760436,-84.511878,4979
33.760258,-84.511147,4980
33.760216,-84.509735,4981
33.760281,-84.508279,4982
33.767944,-84.494013,4983
33.767978,-84.496999,4984
33.768361,-84.498033,4985
33.767042,-84.500124,4986
33.766148,-84.51125,4987
33.774973,-84.505736,4988
33.775982,-84.508942,4989
33.779533,-84.508683,4990
33.779392,-84.507405,4991
33.779413,-84.505096,4992
33.779686,-84.502604,4993
33.779617,-84.49898,4994
33.78342,-84.497502,4995
33.783386,-84.497841,4996
33.780623,-84.498332,4997
33.779351,-84.49933,4998
33.778956,-84.499753,4999
33.779224,-84.508995,5000
33.776894,-84.509217,5001
33.775139,-84.508074,5002
33.774785,-84.505616,5003
33.774265,-84.506234,5004
33.773306,-84.507124,5005
33.772374,-84.507676,5006
33.76588,-84.510619,5007
33.766392,-84.509228,5008
33.766525,-84.50779,5010
33.766554,-84.506443,5011
33.766642,-84.504542,5012
33.76685,-84.502847,5013
33.766897,-84.501205,5014
33.766899,-84.500107,5015
33.768904,-84.500057,5016
33.767933,-84.497032,5017
33.767893,-84.493781,5018
33.764929,-84.488316,5019
33.782709,-84.492355,5020
33.780673,-84.494863,5021
33.77981,-84.491088,5022
33.755978,-84.500419,5023
33.76032,-84.506115,5024
33.762008,-84.508022,5025
33.76402,-84.509592,5026
33.768266,-84.513321,5028
33.769672,-84.515999,5029
33.769192,-84.521511,5030
33.76815,-84.524143,5031
33.765238,-84.530547,5032
33.764007,-84.533132,5033
33.761394,-84.537474,5034
33.759769,-84.540057,5035
33.757597,-84.543062,5036
33.755032,-84.546012,5037
33.754799,-84.545896,5038
33.757715,-84.542486,5040
33.759833,-84.539448,5041
33.76135,-84.536973,5042
33.762077,-84.535779,5043
33.76425,-84.532067,5044
33.765077,-84.530123,5045
33.767638,-84.52429,5046
33.769732,-84.519072,5047
33.769497,-84.515716,5048
33.768087,-84.513277,5049
33.765933,-84.511217,5050
33.76166,-84.507803,5051
33.75998,-84.505951,5052
33.758042,-84.503261,5053
33.755451,-84.499831,5054
33.759474,-84.514604,5055
33.779858,-84.50379,5056
33.77397,-84.500188,5057
33.773523,-84.500089,5058
33.766493,-84.490255,5059
33.768976,-84.500003,5060
33.766969,-84.501194,5061
33.766922,-84.502781,5062
33.766611,-84.506902,5063
33.766592,-84.507815,5064
33.766536,-84.509174,5065
33.765942,-84.511064,5066
33.773524,-84.506857,5067
33.774229,-84.506074,5068
33.780871,-84.498014,5069
33.779554,-84.500864,5070
33.779386,-84.5053,5071
33.775439,-84.509194,5072
33.760287,-84.509735,5073
33.760499,-84.511791,5074
33.760326,-84.513486,5075
33.758928,-84.519528,5076
33.757916,-84.519841,5077
33.756761,-84.520044,5078
33.754593,-84.521431,5079
33.746138,-84.517683,5080
33.766465,-84.519764,5081
33.766602,-84.518242,5082
33.767737,-84.524051,5083
33.776174,-84.500185,5084
33.775933,-84.500013,5085
33.755745,-84.468717,5086
33.755704,-84.472718,5087
33.755826,-84.475186,5088
33.755834,-84.476132,5089
33.755841,-84.477567,5090
33.755802,-84.480078,5091
33.755835,-84.481709,5092
33.755947,-84.474976,5093
33.755981,-84.475807,5094
33.778969,-84.475037,5095
33.755981,-84.477815,5096
33.755939,-84.479889,5097
33.756079,-84.481878,5098
33.764698,-84.451424,5099
33.763675,-84.45364,5100
33.759612,-84.469308,5101
33.763184,-84.469719,5102
33.764736,-84.469795,5103
33.766405,-84.469867,5104
33.769106,-84.471873,5105
33.771653,-84.473444,5106
33.773327,-84.473531,5107
33.776809,-84.450878,5108
33.776754,-84.452194,5109
33.776728,-84.453625,5110
33.776614,-84.457139,5111
33.77677,-84.458943,5112
33.777195,-84.461372,5113
33.777269,-84.463178,5114
33.776326,-84.465884,5115
33.775902,-84.467339,5116
33.775517,-84.469167,5117
33.775413,-84.471575,5118
33.776651,-84.474323,5119
33.777646,-84.476772,5120
33.778152,-84.477638,5121
33.779522,-84.47956,5122
33.775699,-84.473582,5123
33.777623,-84.47414,5124
33.784435,-84.47349,5125
33.763698,-84.449358,5126
33.764662,-84.45113,5127
33.760288,-84.457039,5128
33.760841,-84.458822,5129
33.755087,-84.457344,5130
33.755817,-84.46077,5131
33.756559,-84.461272,5132
33.758197,-84.46122,5133
33.759898,-84.461223,5134
33.759897,-84.462202,5135
33.760975,-84.460495,5136
33.761023,-84.461943,5137
33.760784,-84.46373,5138
33.759905,-84.463158,5139
33.763541,-84.45364,5140
33.781677,-84.484499,5141
33.781851,-84.484904,5142
33.779232,-84.479836,5143
33.777672,-84.477124,5144
33.776724,-84.474768,5145
33.775761,-84.473244,5146
33.775169,-84.47168,5147
33.775669,-84.467369,5148
33.776765,-84.464412,5149
33.777128,-84.463333,5150
33.776942,-84.460824,5151
33.776675,-84.459034,5152
33.776507,-84.456978,5153
33.776682,-84.452226,5154
33.782764,-84.47374,5155
33.777497,-84.474233,5156
33.775609,-84.473767,5157
33.785229,-84.461322,5158
33.783039,-84.458979,5159
33.782565,-84.45825,5160
33.781913,-84.456629,5161
33.780957,-84.455811,5162
33.780045,-84.455481,5163
33.77815,-84.453179,5164
33.777676,-84.451782,5165
33.75737,-84.482925,5166
33.759235,-84.482716,5167
33.760686,-84.48248,5168
33.761831,-84.482754,5169
33.763027,-84.485355,5170
33.757384,-84.482723,5171
33.763682,-84.470721,5172
33.763521,-84.470417,5173
33.777748,-84.451793,5174
33.778149,-84.452979,5175
33.778632,-84.453861,5176
33.77969,-84.455231,5177
33.781163,-84.455746,5178
33.781887,-84.456357,5179
33.769508,-84.463762,5180
33.770138,-84.461469,5181
33.770154,-84.457443,5182
33.76378,-84.477452,5183
33.763808,-84.476658,5184
33.770177,-84.472887,5185
33.769391,-84.4717,5186
33.769465,-84.470232,5187
33.769566,-84.470024,5188
33.769585,-84.466883,5189
33.769496,-84.466687,5190
33.769768,-84.463502,5191
33.77021,-84.461187,5192
33.761741,-84.469524,5193
33.77034,-84.458656,5194
33.767769,-84.470775,5195
33.759069,-84.483036,5196
33.778947,-84.474752,5197
33.781283,-84.474419,5198
33.782673,-84.473399,5199
33.763412,-84.485483,5200
33.765163,-84.488237,5201
33.762871,-84.484435,5202
33.761858,-84.483066,5203
33.776784,-84.464667,5204
33.776135,-84.466081,5205
33.75658,-84.41673,5206
33.7564,-84.414,5207
33.771792,-84.427103,5208
33.775518,-84.426017,5209
33.756257,-84.412784,5210
33.7778,-84.4265,5211
33.779687,-84.428299,5212
33.773233,-84.419943,5213
33.775625,-84.426094,5214
33.777424,-84.426491,5215
33.779552,-84.428366,5216
33.782658,-84.429801,5217
33.756066,-84.417371,5218
33.774334,-84.417408,5219
33.766449,-84.417481,5220
33.760434,-84.417529,5221
33.763572,-84.421501,5222
33.76357,-84.42432,5223
33.76366,-84.427091,5224
33.763601,-84.429775,5225
33.763718,-84.432652,5226
33.763605,-84.435135,5227
33.763316,-84.437777,5228
33.761169,-84.438019,5229
33.760178,-84.438011,5230
33.758984,-84.437996,5231
33.756709,-84.437891,5232
33.763755,-84.447159,5233
33.763734,-84.449205,5234
33.755961,-84.444159,5235
33.758019,-84.444194,5236
33.773595,-84.443316,5237
33.774103,-84.444719,5238
33.774255,-84.4456,5239
33.775176,-84.4477,5240
33.776131,-84.448952,5241
33.773151,-84.420229,5242
33.772985,-84.414227,5243
33.77332,-84.425452,5244
33.771349,-84.433787,5245
33.771852,-84.431178,5246
33.763566,-84.416662,5247
33.763527,-84.4179,5248
33.763545,-84.419542,5249
33.75617,-84.449269,5250
33.758201,-84.45012,5251
33.760133,-84.451004,5252
33.763584,-84.447269,5253
33.7581,-84.444249,5254
33.755907,-84.444235,5255
33.757507,-84.437605,5256
33.758375,-84.437737,5257
33.760246,-84.43774,5258
33.763488,-84.435287,5259
33.763479,-84.433143,5260
33.763484,-84.429862,5261
33.76348,-84.42689,5262
33.763402,-84.425488,5263
33.763481,-84.423479,5264
33.763437,-84.422177,5265
33.763441,-84.419947,5266
33.763426,-84.417669,5267
33.776095,-84.449039,5268
33.774933,-84.447526,5269
33.774263,-84.446013,5270
33.774014,-84.444599,5271
33.773395,-84.443431,5272
33.772942,-84.442282,5273
33.77198,-84.440559,5274
33.77142,-84.438904,5275
33.77142,-84.437791,5276
33.771137,-84.434227,5277
33.770616,-84.441887,5278
33.768074,-84.441035,5279
33.76683,-84.441011,5280
33.76581,-84.441031,5281
33.764494,-84.441073,5282
33.759169,-84.443736,5283
33.759586,-84.443686,5284
33.760571,-84.443078,5285
33.761522,-84.441732,5286
33.761665,-84.441688,5287
33.763366,-84.440973,5288
33.763608,-84.440474,5289
33.76461,-84.440926,5290
33.76581,-84.440944,5291
33.766594,-84.440903,5292
33.767765,-84.440918,5293
33.770607,-84.441789,5294
33.777221,-84.450379,5295
33.768399,-84.447124,5296
33.768366,-84.444482,5297
33.768028,-84.442568,5298
33.768012,-84.441013,5299
33.768005,-84.438936,5300
33.768471,-84.446961,5301
33.768472,-84.445994,5302
33.76842,-84.444384,5303
33.7681,-84.442307,5304
33.768083,-84.440904,5305
33.768017,-84.436109,5306
33.767939,-84.43313,5307
33.767867,-84.43314,5308
33.768401,-84.445874,5309
33.771542,-84.437528,5310
33.77171,-84.439061,5311
33.772781,-84.441757,5312
33.777102,-84.450392,5313
33.771772,-84.431232,5314
33.771989,-84.417447,5315
33.770083,-84.417431,5316
33.762968,-84.417543,5317
33.760255,-84.417441,5318
33.75808,-84.417569,5319
33.75842,-84.417483,5320
33.763459,-84.417391,5321
33.767004,-84.417385,5322
33.76994,-84.417355,5323
33.772124,-84.417336,5324
33.756281,-84.417724,5325
33.772352,-84.441944,5326
33.77299,-84.425327,5327
33.774039,-84.417305,5328
33.783307,-84.429201,5329
33.772621,-84.428966,5334
33.790316,-84.411986,5336
33.769058,-84.398489,5337
33.778529,-84.409557,5339
33.773199,-84.410006,5340
33.773131,-84.412786,5341
33.773057,-84.414368,5342
33.773065,-84.415401,5343
33.773081,-84.417304,5344
33.77301,-84.416565,5345
33.772993,-84.415488,5346
33.773017,-84.411816,5347
33.781538,-84.401956,5348
33.771223,-84.413398,5350
33.78146,-84.39863,5351
33.781554,-84.39975,5352
33.78148,-84.400936,5353
33.781558,-84.404656,5354
33.777245,-84.408516,5355
33.775141,-84.406688,5356
33.774307,-84.406029,5358
33.773623,-84.405052,5359
33.773163,-84.403484,5360
33.772287,-84.401766,5361
33.772252,-84.401482,5362
33.773172,-84.403081,5363
33.773712,-84.404716,5364
33.774585,-84.406193,5365
33.775792,-84.406901,5366
33.777161,-84.408066,5367
33.783683,-84.412597,5368
33.781478,-84.403496,5369
33.781501,-84.407777,5370
33.78164,-84.40713,5371
33.778554,-84.40937,5372
33.78367,-84.41254,5374
33.781581,-84.410169,5375
33.781514,-84.410336,5376
33.781625,-84.413197,5377
33.781531,-84.412936,5378
33.781629,-84.390228,5385
33.770967,-84.385088,5386
33.771266,-84.381521,5387
33.77144,-84.382238,5388
33.772451,-84.381855,5389
33.771331,-84.388609,5390
33.771318,-84.392043,5391
33.771275,-84.394047,5392
33.771351,-84.395848,5393
33.770103,-84.402763,5394
33.771311,-84.39643,5395
33.770915,-84.391944,5396
33.7707,-84.39214,5397
33.771246,-84.392554,5398
33.781431,-84.38998,5399
33.781557,-84.392606,5400
33.781528,-84.396467,5401
33.781467,-84.393324,5402
33.781484,-84.39571,5403
33.773552,-84.384715,5405
33.773846,-84.384873,5406
33.77486,-84.384575,5407
33.77621,-84.384538,5408
33.77739,-84.384425,5409
33.780929,-84.384181,5410
33.781895,-84.38412,5411
33.78283,-84.383842,5412
33.784498,-84.383125,5413
33.786098,-84.382998,5414
33.786153,-84.383073,5415
33.771335,-84.39363,5416
33.771342,-84.395446,5417
33.772543,-84.383141,5418
33.772678,-84.38142,5419
33.771554,-84.384888,5420
33.770759,-84.395875,5421
33.77091,-84.396237,5422
33.77191,-84.38717,5429
33.78111,-84.386697,5430
33.784221,-84.383049,5432
33.78352,-84.383805,5433
33.781452,-84.383912,5434
33.779431,-84.384154,5435
33.778581,-84.384339,5436
33.776066,-84.3845,5437
33.772376,-84.385003,5438
33.774978,-84.384737,5439
33.777273,-84.384377,5440
33.778357,-84.384262,5441
33.779651,-84.384282,5442
33.771219,-84.374655,5443
33.772514,-84.379995,5444
33.772498,-84.377146,5445
33.772257,-84.375363,5446
33.77292,-84.373297,5447
33.773548,-84.371014,5448
33.773781,-84.369666,5449
33.773273,-84.367828,5450
33.773308,-84.365808,5451
33.773649,-84.363402,5452
33.773579,-84.361183,5453
33.781753,-84.377446,5454
33.781551,-84.366636,5455
33.772633,-84.377579,5456
33.772436,-84.376255,5457
33.773373,-84.372429,5458
33.773743,-84.370636,5459
33.773666,-84.368042,5460
33.77344,-84.365329,5461
33.771316,-84.371845,5462
33.776421,-84.37072,5463
33.776878,-84.370309,5464
33.778149,-84.369853,5465
33.78231,-84.36866,5466
33.78223,-84.36835,5468
33.777752,-84.369736,5469
33.776447,-84.370079,5470
33.775192,-84.370598,5471
33.77403,-84.37067,5472
33.773109,-84.371068,5473
33.781656,-84.374575,5474
33.779446,-84.371191,5475
33.780163,-84.369115,5476
33.780655,-84.368767,5477
33.781552,-84.365755,5478
33.779841,-84.369321,5479
33.779536,-84.370595,5480
33.779545,-84.372307,5481
33.771074,-84.37483,5482
33.77119,-84.378808,5483
33.77128,-84.379114,5484
33.772595,-84.379539,5485
33.771041,-84.373315,5486
33.771048,-84.372206,5487
33.779804,-84.372964,5488
33.782172,-84.356881,5492
33.776691,-84.347496,5493
33.773699,-84.36362,5494
33.77396,-84.360657,5495
33.773975,-84.358505,5496
33.77374,-84.359401,5497
33.77363,-84.3558,5498
33.77376,-84.351974,5499
33.773941,-84.355507,5500
33.773849,-84.352322,5501
33.773921,-84.349245,5502
33.773728,-84.349186,5503
33.781669,-84.363613,5504
33.781929,-84.360307,5505
33.782019,-84.358741,5506
33.78225,-84.35515,5507
33.783372,-84.354413,5508
33.784965,-84.354849,5509
33.78233,-84.356705,5510
33.782162,-84.358597,5511
33.781767,-84.363428,5512
33.7721,-84.34885,5513
33.772462,-84.349005,5514
33.773529,-84.348824,5515
33.773903,-84.348983,5516
33.77632,-84.347995,5517
33.77709,-84.347386,5518
33.778864,-84.345612,5519
33.778156,-84.346331,5520
33.778039,-84.346331,5521
33.774547,-84.352572,5522
33.77573,-84.348386,5523
33.78212,-84.354118,5524
33.7839,-84.354685,5525
33.780311,-84.353553,5526
33.779747,-84.353379,5527
33.778494,-84.352932,5528
33.776974,-84.3526,5529
33.772471,-84.352528,5530
33.770857,-84.352298,5531
33.772171,-84.352325,5532
33.77364,-84.352341,5533
33.775154,-84.352386,5534
33.777188,-84.352442,5535
33.780768,-84.353618,5536
33.778772,-84.352878,5537
33.775479,-84.348668,5538
33.777931,-84.352519,5539
33.781994,-84.360832,5540
33.779729,-84.353281,5541
33.782677,-84.354515,5542
33.775618,-84.352642,5543
33.77111,-84.35256,5544
33.781719,-84.354142,5545
33.778918,-84.345366,5547
33.780078,-84.344382,5548
33.782318,-84.343298,5549
33.783007,-84.342896,5550
33.78342,-84.34244,5551
33.774647,-84.345058,5552
33.775122,-84.341611,5553
33.774918,-84.344826,5554
33.7752,-84.341356,5555
33.77406,-84.336597,5556
33.773664,-84.330954,5557
33.773852,-84.337326,5558
33.773664,-84.330693,5559
33.772427,-84.327248,5560
33.771404,-84.324661,5561
33.771805,-84.324557,5562
33.771561,-84.321374,5563
33.771695,-84.321744,5564
33.772189,-84.327485,5565
33.783106,-84.342907,5566
33.782372,-84.343407,5567
33.780984,-84.344135,5568
33.75851,-84.345185,5569
33.760204,-84.345009,5570
33.760523,-84.344967,5571
33.760151,-84.343971,5572
33.760407,-84.343761,5573
33.760246,-84.342117,5574
33.758235,-84.345365,5575
33.762363,-84.340671,5576
33.764534,-84.31272,5577
33.78,-84.27948,5578
33.778825,-84.294763,5579
33.78363,-84.293953,5580
33.78486,-84.29279,5581
33.779119,-84.296802,5582
33.780029,-84.297256,5583
33.781002,-84.298286,5584
33.782066,-84.29958,5585
33.782818,-84.300874,5586
33.783499,-84.302059,5587
33.78497,-84.304253,5588
33.773634,-84.297897,5589
33.771826,-84.296636,5590
33.77172,-84.296337,5591
33.76966,-84.296485,5592
33.767878,-84.296312,5593
